entity_type,model,excluded_round,training_rounds,entity_id,entity_name,form_tier,actual_bonus,predicted_bonus,prediction_event_effect,error
constructor,full_partial_pooling,9,"2,4,5",aston_martin,Aston Martin,low,6,7.043256585,0,1.043256585
constructor,full_partial_pooling,9,"2,4,5",audi,Audi,middle,6,-4.900163946,0,-10.90016395
constructor,full_partial_pooling,9,"2,4,5",cadillac,Cadillac,low,-1,5.204572479,0,6.204572479
constructor,full_partial_pooling,9,"2,4,5",ferrari,Ferrari,high,14,17.70496883,0,3.704968832
constructor,full_partial_pooling,9,"2,4,5",haas,Haas F1 Team,middle,12,9.672467841,0,-2.327532159
constructor,full_partial_pooling,9,"2,4,5",mclaren,McLaren,high,22,15.38233704,0,-6.617662955
constructor,full_partial_pooling,9,"2,4,5",mercedes,Mercedes,high,30,17.68891651,0,-12.31108349
constructor,full_partial_pooling,9,"2,4,5",rb,Racing Bulls,middle,10,6.73707347,0,-3.26292653
constructor,full_partial_pooling,9,"2,4,5",red_bull,Red Bull Racing,high,6,8.043652938,0,2.043652938
constructor,full_partial_pooling,2,"4,5,9",alpine,Alpine,middle,9,8.604731678,0,-0.3952683224
constructor,full_partial_pooling,2,"4,5,9",aston_martin,Aston Martin,low,11,3.9640778,0,-7.0359222
constructor,full_partial_pooling,2,"4,5,9",audi,Audi,middle,3,-0.2870238326,0,-3.287023833
constructor,full_partial_pooling,2,"4,5,9",cadillac,Cadillac,low,1,3.628143188,0,2.628143188
constructor,full_partial_pooling,2,"4,5,9",ferrari,Ferrari,high,36,12.34972813,0,-23.65027187
constructor,full_partial_pooling,2,"4,5,9",haas,Haas F1 Team,middle,14,7.8982498,0,-6.1017502
constructor,full_partial_pooling,2,"4,5,9",mclaren,McLaren,high,12,15.02159735,0,3.021597351
constructor,full_partial_pooling,2,"4,5,9",mercedes,Mercedes,high,23,17.34192429,0,-5.65807571
constructor,full_partial_pooling,2,"4,5,9",rb,Racing Bulls,middle,10,7.508192943,0,-2.491807057
constructor,full_partial_pooling,2,"4,5,9",red_bull,Red Bull Racing,high,18,7.971377024,0,-10.02862298
constructor,full_partial_pooling,2,"4,5,9",williams,Williams,low,25,6.498457069,0,-18.50154293
constructor,full_partial_pooling,4,"2,5,9",alpine,Alpine,middle,3,11.17170196,0,8.17170196
constructor,full_partial_pooling,4,"2,5,9",aston_martin,Aston Martin,low,20,3.482575453,0,-16.51742455
constructor,full_partial_pooling,4,"2,5,9",audi,Audi,middle,-30,5.684281564,0,35.68428156
constructor,full_partial_pooling,4,"2,5,9",cadillac,Cadillac,low,5,3.951488103,0,-1.048511897
constructor,full_partial_pooling,4,"2,5,9",ferrari,Ferrari,high,12,18.07677705,0,6.076777047
constructor,full_partial_pooling,4,"2,5,9",haas,Haas F1 Team,middle,12,9.622106865,0,-2.377893135
constructor,full_partial_pooling,4,"2,5,9",mclaren,McLaren,high,22,15.71038032,0,-6.289619683
constructor,full_partial_pooling,4,"2,5,9",mercedes,Mercedes,high,11,21.62637214,0,10.62637214
constructor,full_partial_pooling,4,"2,5,9",rb,Racing Bulls,middle,-6,11.54901543,0,17.54901543
constructor,full_partial_pooling,4,"2,5,9",red_bull,Red Bull Racing,high,9,11.46500725,0,2.465007254
constructor,full_partial_pooling,4,"2,5,9",williams,Williams,low,9,10.20227234,0,1.202272337
constructor,full_partial_pooling,5,"2,4,9",alpine,Alpine,middle,11,9.840158594,0,-1.159841406
constructor,full_partial_pooling,5,"2,4,9",aston_martin,Aston Martin,low,-6,7.263098592,0,13.26309859
constructor,full_partial_pooling,5,"2,4,9",audi,Audi,middle,1,1.194485736,0,0.1944857356
constructor,full_partial_pooling,5,"2,4,9",cadillac,Cadillac,low,11,3.135090306,0,-7.864909694
constructor,full_partial_pooling,5,"2,4,9",ferrari,Ferrari,high,9,18.15096188,0,9.150961881
constructor,full_partial_pooling,5,"2,4,9",haas,Haas F1 Team,middle,5,10.50989774,0,5.509897736
constructor,full_partial_pooling,5,"2,4,9",mclaren,McLaren,high,15,16.40697845,0,1.406978452
constructor,full_partial_pooling,5,"2,4,9",mercedes,Mercedes,high,21,19.76693702,0,-1.233062975
constructor,full_partial_pooling,5,"2,4,9",rb,Racing Bulls,middle,13,8.633297308,0,-4.366702692
constructor,full_partial_pooling,5,"2,4,9",red_bull,Red Bull Racing,high,-8,13.56468445,0,21.56468445
constructor,full_partial_pooling,5,"2,4,9",williams,Williams,low,6,10.6895426,0,4.689542599
constructor,full_partial_pooling,9,"2,4,5",alpine,Alpine,middle,12,8.786092623,0,-3.213907377
constructor,full_partial_pooling,9,"2,4,5",aston_martin,Aston Martin,low,6,5.38458648,0,-0.6154135203
constructor,full_partial_pooling,9,"2,4,5",audi,Audi,middle,6,-0.05751759141,0,-6.057517591
constructor,full_partial_pooling,9,"2,4,5",cadillac,Cadillac,low,-1,4.61045138,0,5.61045138
constructor,full_partial_pooling,9,"2,4,5",ferrari,Ferrari,high,14,16.03992876,0,2.039928759
constructor,full_partial_pooling,9,"2,4,5",haas,Haas F1 Team,middle,12,8.822783637,0,-3.177216363
constructor,full_partial_pooling,9,"2,4,5",mclaren,McLaren,high,22,14.15962753,0,-7.840372469
constructor,full_partial_pooling,9,"2,4,5",mercedes,Mercedes,high,30,16.8603806,0,-13.1396194
constructor,full_partial_pooling,9,"2,4,5",rb,Racing Bulls,middle,10,8.113310788,0,-1.886689212
constructor,full_partial_pooling,9,"2,4,5",red_bull,Red Bull Racing,high,6,10.24263529,0,4.242635288
constructor,full_partial_pooling,2,"4,5,9",alpine,Alpine,middle,9,8.592295049,0,-0.4077049515
constructor,full_partial_pooling,2,"4,5,9",aston_martin,Aston Martin,low,11,3.936085564,0,-7.063914436
constructor,full_partial_pooling,2,"4,5,9",audi,Audi,middle,3,-0.307238265,0,-3.307238265
constructor,full_partial_pooling,2,"4,5,9",cadillac,Cadillac,low,1,3.601706513,0,2.601706513
constructor,full_partial_pooling,2,"4,5,9",ferrari,Ferrari,high,36,12.34740264,0,-23.65259736
constructor,full_partial_pooling,2,"4,5,9",haas,Haas F1 Team,middle,14,7.881146489,0,-6.118853511
constructor,full_partial_pooling,2,"4,5,9",mclaren,McLaren,high,12,15.01616074,0,3.016160745
constructor,full_partial_pooling,2,"4,5,9",mercedes,Mercedes,high,23,17.34426549,0,-5.655734513
constructor,full_partial_pooling,2,"4,5,9",rb,Racing Bulls,middle,10,7.496534094,0,-2.503465906
constructor,full_partial_pooling,2,"4,5,9",red_bull,Red Bull Racing,high,18,7.967495979,0,-10.03250402
constructor,full_partial_pooling,2,"4,5,9",williams,Williams,low,25,6.369223759,0,-18.63077624
constructor,full_partial_pooling,4,"2,5,9",alpine,Alpine,middle,3,11.16994559,0,8.169945594
constructor,full_partial_pooling,4,"2,5,9",aston_martin,Aston Martin,low,20,3.478622241,0,-16.52137776
constructor,full_partial_pooling,4,"2,5,9",audi,Audi,middle,-30,5.681426774,0,35.68142677
constructor,full_partial_pooling,4,"2,5,9",cadillac,Cadillac,low,5,3.947754576,0,-1.052245424
constructor,full_partial_pooling,4,"2,5,9",ferrari,Ferrari,high,12,18.07644863,0,6.07644863
constructor,full_partial_pooling,4,"2,5,9",haas,Haas F1 Team,middle,12,9.619691445,0,-2.380308555
constructor,full_partial_pooling,4,"2,5,9",mclaren,McLaren,high,22,15.70961253,0,-6.290387469
constructor,full_partial_pooling,4,"2,5,9",mercedes,Mercedes,high,11,21.62670278,0,10.62670278
constructor,full_partial_pooling,4,"2,5,9",rb,Racing Bulls,middle,-6,11.5473689,0,17.5473689
constructor,full_partial_pooling,4,"2,5,9",red_bull,Red Bull Racing,high,9,11.46445915,0,2.464459152
constructor,full_partial_pooling,4,"2,5,9",williams,Williams,low,9,10.18402132,0,1.184021325
constructor,full_partial_pooling,5,"2,4,9",alpine,Alpine,middle,11,9.836942155,0,-1.163057845
constructor,full_partial_pooling,5,"2,4,9",aston_martin,Aston Martin,low,-6,7.255859063,0,13.25585906
constructor,full_partial_pooling,5,"2,4,9",audi,Audi,middle,1,1.189257752,0,0.1892577516
constructor,full_partial_pooling,5,"2,4,9",cadillac,Cadillac,low,11,3.128253086,0,-7.871746914
constructor,full_partial_pooling,5,"2,4,9",ferrari,Ferrari,high,9,18.15036045,0,9.15036045
constructor,full_partial_pooling,5,"2,4,9",haas,Haas F1 Team,middle,5,10.50547437,0,5.50547437
constructor,full_partial_pooling,5,"2,4,9",mclaren,McLaren,high,15,16.4055724,0,1.405572403
constructor,full_partial_pooling,5,"2,4,9",mercedes,Mercedes,high,21,19.76754252,0,-1.23245748
constructor,full_partial_pooling,5,"2,4,9",rb,Racing Bulls,middle,13,8.630282023,0,-4.369717977
constructor,full_partial_pooling,5,"2,4,9",red_bull,Red Bull Racing,high,-8,13.56368071,0,21.56368071
constructor,full_partial_pooling,5,"2,4,9",williams,Williams,low,6,10.65611947,0,4.656119466
constructor,full_partial_pooling,9,"2,4,5",alpine,Alpine,middle,12,8.786092623,0,-3.213907377
constructor,full_partial_pooling,9,"2,4,5",aston_martin,Aston Martin,low,6,5.38458648,0,-0.6154135203
constructor,full_partial_pooling,9,"2,4,5",audi,Audi,middle,6,-0.05751759141,0,-6.057517591
constructor,full_partial_pooling,9,"2,4,5",cadillac,Cadillac,low,-1,4.61045138,0,5.61045138
constructor,full_partial_pooling,9,"2,4,5",ferrari,Ferrari,high,14,16.03992876,0,2.039928759
constructor,full_partial_pooling,9,"2,4,5",haas,Haas F1 Team,middle,12,8.822783637,0,-3.177216363
constructor,full_partial_pooling,9,"2,4,5",mclaren,McLaren,high,22,14.15962753,0,-7.840372469
constructor,full_partial_pooling,9,"2,4,5",mercedes,Mercedes,high,30,16.8603806,0,-13.1396194
constructor,full_partial_pooling,9,"2,4,5",rb,Racing Bulls,middle,10,8.113310788,0,-1.886689212
constructor,full_partial_pooling,9,"2,4,5",red_bull,Red Bull Racing,high,6,10.24263529,0,4.242635288
constructor,full_partial_pooling,2,"4,5,9",alpine,Alpine,middle,9,8.571032167,0,-0.4289678325
constructor,full_partial_pooling,2,"4,5,9",aston_martin,Aston Martin,low,11,3.888227292,0,-7.111772708
constructor,full_partial_pooling,2,"4,5,9",audi,Audi,middle,3,-0.3417988417,0,-3.341798842
constructor,full_partial_pooling,2,"4,5,9",cadillac,Cadillac,low,1,3.55650778,0,2.55650778
constructor,full_partial_pooling,2,"4,5,9",ferrari,Ferrari,high,36,12.34342677,0,-23.65657323
constructor,full_partial_pooling,2,"4,5,9",haas,Haas F1 Team,middle,14,7.851904991,0,-6.148095009
constructor,full_partial_pooling,2,"4,5,9",mclaren,McLaren,high,12,15.00686579,0,3.00686579
constructor,full_partial_pooling,2,"4,5,9",mercedes,Mercedes,high,23,17.34826823,0,-5.651731772
constructor,full_partial_pooling,2,"4,5,9",rb,Racing Bulls,middle,10,7.476600983,0,-2.523399017
constructor,full_partial_pooling,2,"4,5,9",red_bull,Red Bull Racing,high,18,7.960860563,0,-10.03913944
constructor,full_partial_pooling,2,"4,5,9",williams,Williams,low,25,6.148273815,0,-18.85172619
constructor,full_partial_pooling,4,"2,5,9",alpine,Alpine,middle,3,11.16694274,0,8.166942737
constructor,full_partial_pooling,4,"2,5,9",aston_martin,Aston Martin,low,20,3.471863442,0,-16.52813656
constructor,full_partial_pooling,4,"2,5,9",audi,Audi,middle,-30,5.676545947,0,35.67654595
constructor,full_partial_pooling,4,"2,5,9",cadillac,Cadillac,low,5,3.941371372,0,-1.058628628
constructor,full_partial_pooling,4,"2,5,9",ferrari,Ferrari,high,12,18.07588714,0,6.075887136
constructor,full_partial_pooling,4,"2,5,9",haas,Haas F1 Team,middle,12,9.615561806,0,-2.384438194
constructor,full_partial_pooling,4,"2,5,9",mclaren,McLaren,high,22,15.70829985,0,-6.291700152
constructor,full_partial_pooling,4,"2,5,9",mercedes,Mercedes,high,11,21.62726807,0,10.62726807
constructor,full_partial_pooling,4,"2,5,9",rb,Racing Bulls,middle,-6,11.54455384,0,17.54455384
constructor,full_partial_pooling,4,"2,5,9",red_bull,Red Bull Racing,high,9,11.46352206,0,2.463522063
constructor,full_partial_pooling,4,"2,5,9",williams,Williams,low,9,10.1528176,0,1.152817603
constructor,full_partial_pooling,5,"2,4,9",alpine,Alpine,middle,11,9.831443014,0,-1.168556986
constructor,full_partial_pooling,5,"2,4,9",aston_martin,Aston Martin,low,-6,7.243481655,0,13.24348165
constructor,full_partial_pooling,5,"2,4,9",audi,Audi,middle,1,1.180319477,0,0.1803194773
constructor,full_partial_pooling,5,"2,4,9",cadillac,Cadillac,low,11,3.116563505,0,-7.883436495
constructor,full_partial_pooling,5,"2,4,9",ferrari,Ferrari,high,9,18.14933218,0,9.149332184
constructor,full_partial_pooling,5,"2,4,9",haas,Haas F1 Team,middle,5,10.49791175,0,5.497911749
constructor,full_partial_pooling,5,"2,4,9",mclaren,McLaren,high,15,16.40316848,0,1.403168483
constructor,full_partial_pooling,5,"2,4,9",mercedes,Mercedes,high,21,19.76857773,0,-1.231422266
constructor,full_partial_pooling,5,"2,4,9",rb,Racing Bulls,middle,13,8.625126796,0,-4.374873204
constructor,full_partial_pooling,5,"2,4,9",red_bull,Red Bull Racing,high,-8,13.56196462,0,21.56196462
constructor,full_partial_pooling,5,"2,4,9",williams,Williams,low,6,10.598976,0,4.598975998
constructor,full_partial_pooling,9,"2,4,5",alpine,Alpine,middle,12,8.786092623,0,-3.213907377
constructor,full_partial_pooling,9,"2,4,5",aston_martin,Aston Martin,low,6,5.38458648,0,-0.6154135203
constructor,full_partial_pooling,9,"2,4,5",audi,Audi,middle,6,-0.05751759141,0,-6.057517591
constructor,full_partial_pooling,9,"2,4,5",cadillac,Cadillac,low,-1,4.61045138,0,5.61045138
constructor,full_partial_pooling,9,"2,4,5",ferrari,Ferrari,high,14,16.03992876,0,2.039928759
constructor,full_partial_pooling,9,"2,4,5",haas,Haas F1 Team,middle,12,8.822783637,0,-3.177216363
constructor,full_partial_pooling,9,"2,4,5",mclaren,McLaren,high,22,14.15962753,0,-7.840372469
constructor,full_partial_pooling,9,"2,4,5",mercedes,Mercedes,high,30,16.8603806,0,-13.1396194
constructor,full_partial_pooling,9,"2,4,5",rb,Racing Bulls,middle,10,8.113310788,0,-1.886689212
constructor,full_partial_pooling,9,"2,4,5",red_bull,Red Bull Racing,high,6,10.24263529,0,4.242635288
constructor,full_partial_pooling,2,"4,5,9",alpine,Alpine,middle,9,8.55314714,0,-0.4468528605
constructor,full_partial_pooling,2,"4,5,9",aston_martin,Aston Martin,low,11,2.633831008,0,-8.366168992
constructor,full_partial_pooling,2,"4,5,9",audi,Audi,middle,3,3.172436442,0,0.1724364424
constructor,full_partial_pooling,2,"4,5,9",cadillac,Cadillac,low,1,2.931025779,0,1.931025779
constructor,full_partial_pooling,2,"4,5,9",ferrari,Ferrari,high,36,12.66912368,0,-23.33087632
constructor,full_partial_pooling,2,"4,5,9",haas,Haas F1 Team,middle,14,7.029983879,0,-6.970016121
constructor,full_partial_pooling,2,"4,5,9",mclaren,McLaren,high,12,12.81157624,0,0.8115762407
constructor,full_partial_pooling,2,"4,5,9",mercedes,Mercedes,high,23,15.77123431,0,-7.228765694
constructor,full_partial_pooling,2,"4,5,9",rb,Racing Bulls,middle,10,8.359639262,0,-1.640360738
constructor,full_partial_pooling,2,"4,5,9",red_bull,Red Bull Racing,high,18,10.6350868,0,-7.364913199
constructor,full_partial_pooling,2,"4,5,9",williams,Williams,low,25,5.623596626,0,-19.37640337
constructor,full_partial_pooling,4,"2,5,9",alpine,Alpine,middle,3,11.36193029,0,8.361930285
constructor,full_partial_pooling,4,"2,5,9",aston_martin,Aston Martin,low,20,3.285088092,0,-16.71491191
constructor,full_partial_pooling,4,"2,5,9",audi,Audi,middle,-30,6.718246031,0,36.71824603
constructor,full_partial_pooling,4,"2,5,9",cadillac,Cadillac,low,5,3.982245995,0,-1.017754005
constructor,full_partial_pooling,4,"2,5,9",ferrari,Ferrari,high,12,17.31450929,0,5.31450929
constructor,full_partial_pooling,4,"2,5,9",haas,Haas F1 Team,middle,12,9.217824996,0,-2.782175004
constructor,full_partial_pooling,4,"2,5,9",mclaren,McLaren,high,22,15.39387769,0,-6.606122306
constructor,full_partial_pooling,4,"2,5,9",mercedes,Mercedes,high,11,20.19545669,0,9.195456685
constructor,full_partial_pooling,4,"2,5,9",rb,Racing Bulls,middle,-6,11.76314082,0,17.76314082
constructor,full_partial_pooling,4,"2,5,9",red_bull,Red Bull Racing,high,9,14.35419349,0,5.354193492
constructor,full_partial_pooling,4,"2,5,9",williams,Williams,low,9,8.275388419,0,-0.7246115807
constructor,full_partial_pooling,5,"2,4,9",alpine,Alpine,middle,11,10.652241,0,-0.3477590032
constructor,full_partial_pooling,5,"2,4,9",aston_martin,Aston Martin,low,-6,4.727325157,0,10.72732516
constructor,full_partial_pooling,5,"2,4,9",audi,Audi,middle,1,4.979256761,0,3.979256761
constructor,full_partial_pooling,5,"2,4,9",cadillac,Cadillac,low,11,3.704027268,0,-7.295972732
constructor,full_partial_pooling,5,"2,4,9",ferrari,Ferrari,high,9,16.94817313,0,7.948173134
constructor,full_partial_pooling,5,"2,4,9",haas,Haas F1 Team,middle,5,9.406345192,0,4.406345192
constructor,full_partial_pooling,5,"2,4,9",mclaren,McLaren,high,15,15.31055839,0,0.3105583877
constructor,full_partial_pooling,5,"2,4,9",mercedes,Mercedes,high,21,19.0361742,0,-1.963825798
constructor,full_partial_pooling,5,"2,4,9",rb,Racing Bulls,middle,13,10.45638153,0,-2.543618474
constructor,full_partial_pooling,5,"2,4,9",red_bull,Red Bull Racing,high,-8,14.76094471,0,22.76094471
constructor,full_partial_pooling,5,"2,4,9",williams,Williams,low,6,8.346885029,0,2.346885029
constructor,full_partial_pooling,9,"2,4,5",alpine,Alpine,middle,12,9.316347024,0,-2.683652976
constructor,full_partial_pooling,9,"2,4,5",aston_martin,Aston Martin,low,6,3.987811654,0,-2.012188346
constructor,full_partial_pooling,9,"2,4,5",audi,Audi,middle,6,4.020500392,0,-1.979499608
constructor,full_partial_pooling,9,"2,4,5",cadillac,Cadillac,low,-1,4.110138875,0,5.110138875
constructor,full_partial_pooling,9,"2,4,5",ferrari,Ferrari,high,14,14.63778975,0,0.6377897506
constructor,full_partial_pooling,9,"2,4,5",haas,Haas F1 Team,middle,12,8.107260097,0,-3.892739903
constructor,full_partial_pooling,9,"2,4,5",mclaren,McLaren,high,22,13.12997741,0,-8.870022586
constructor,full_partial_pooling,9,"2,4,5",mercedes,Mercedes,high,30,16.16266615,0,-13.83733385
constructor,full_partial_pooling,9,"2,4,5",rb,Racing Bulls,middle,10,9.272247476,0,-0.7277525237
constructor,full_partial_pooling,9,"2,4,5",red_bull,Red Bull Racing,high,6,12.0944099,0,6.094409898
constructor,full_partial_pooling,2,"4,5,9",alpine,Alpine,middle,9,8.536753579,0,-0.4632464206
constructor,full_partial_pooling,2,"4,5,9",aston_martin,Aston Martin,low,11,2.596932553,0,-8.403067447
constructor,full_partial_pooling,2,"4,5,9",audi,Audi,middle,3,3.145790435,0,0.1457904347
constructor,full_partial_pooling,2,"4,5,9",cadillac,Cadillac,low,1,2.896177814,0,1.896177814
constructor,full_partial_pooling,2,"4,5,9",ferrari,Ferrari,high,36,12.6660583,0,-23.3339417
constructor,full_partial_pooling,2,"4,5,9",haas,Haas F1 Team,middle,14,7.00743885,0,-6.99256115
constructor,full_partial_pooling,2,"4,5,9",mclaren,McLaren,high,12,12.80440988,0,0.8044098834
constructor,full_partial_pooling,2,"4,5,9",mercedes,Mercedes,high,23,15.7743204,0,-7.225679603
constructor,full_partial_pooling,2,"4,5,9",rb,Racing Bulls,middle,10,8.344270947,0,-1.655729053
constructor,full_partial_pooling,2,"4,5,9",red_bull,Red Bull Racing,high,18,10.62997093,0,-7.370029067
constructor,full_partial_pooling,2,"4,5,9",williams,Williams,low,25,5.561024333,0,-19.43897567
constructor,full_partial_pooling,4,"2,5,9",alpine,Alpine,middle,3,11.3602049,0,8.360204902
constructor,full_partial_pooling,4,"2,5,9",aston_martin,Aston Martin,low,20,3.281204618,0,-16.71879538
constructor,full_partial_pooling,4,"2,5,9",audi,Audi,middle,-30,6.715441602,0,36.7154416
constructor,full_partial_pooling,4,"2,5,9",cadillac,Cadillac,low,5,3.97857833,0,-1.02142167
constructor,full_partial_pooling,4,"2,5,9",ferrari,Ferrari,high,12,17.31418667,0,5.314186667
constructor,full_partial_pooling,4,"2,5,9",haas,Haas F1 Team,middle,12,9.215452185,0,-2.784547815
constructor,full_partial_pooling,4,"2,5,9",mclaren,McLaren,high,22,15.39312345,0,-6.606876548
constructor,full_partial_pooling,4,"2,5,9",mercedes,Mercedes,high,11,20.19578149,0,9.195781489
constructor,full_partial_pooling,4,"2,5,9",rb,Racing Bulls,middle,-6,11.76152334,0,17.76152334
constructor,full_partial_pooling,4,"2,5,9",red_bull,Red Bull Racing,high,9,14.35365506,0,5.353655059
constructor,full_partial_pooling,4,"2,5,9",williams,Williams,low,9,8.268802835,0,-0.7311971646
constructor,full_partial_pooling,5,"2,4,9",alpine,Alpine,middle,11,10.64869339,0,-0.351306615
constructor,full_partial_pooling,5,"2,4,9",aston_martin,Aston Martin,low,-6,4.71934023,0,10.71934023
constructor,full_partial_pooling,5,"2,4,9",audi,Audi,middle,1,4.973490492,0,3.973490492
constructor,full_partial_pooling,5,"2,4,9",cadillac,Cadillac,low,11,3.696486071,0,-7.303513929
